income,house_price,age,height,car_price,education_years,work_hours,social_media_followers,screen_time,vacation_expenditure
222985740.74262625,2223496697.843075,37.56559480955249,166.23056632218058,146805399.64789394,17.664230711269955,31.998815472621565,152280.07602596525,152.06940701534307,376273.3726762235
13475178.182125092,2698102965.950966,29.961330669629834,172.69177847669926,6435696.524567902,12.833491955196838,34.94182384717642,159554.6560277963,164.2183147869099,665374.7062041472
96133744.15785074,1735439885.1244586,37.77011251660008,177.6779678824769,50498029.72725095,19.750465166753663,43.68082143979839,216758.18058753258,200.9693488541411,3608981.817750693
314090867.8043483,10254458616.998915,25.68643975179259,165.0388534318567,32126175.19311607,12.167919839779358,23.59099487722086,186014.08003920558,217.39561851589443,2918919.6578226984
51989221.38661146,18423134901.852917,37.00146875274757,160.71746741576365,24122027.563862503,14.564235037839161,38.897993636223866,276458.3261599565,217.45262508565435,2670978.729147464
371384457.48198515,4759561917.534531,46.06837420666445,192.756058618661,19067238.364368677,17.00078686370214,29.84404434199812,178691.10814386848,159.3826324950238,8548453.99926317
92643924.1540722,1176379056.7540638,40.092061136538014,173.185571703497,12396055.995486677,16.842995407453493,37.58365809668861,68568.5133561492,147.37215337992154,7957252.944170218
47207149.30444956,4907464012.256101,45.33749676451113,158.96396794662547,6064833.6773738265,17.768006502144516,28.75106668617656,249951.07109749562,100.72994295797193,4345323.112923946
236419884.29332024,3518758557.347298,24.091312381973825,177.3097905634325,36713917.877287276,18.629776238167576,48.193164372165036,287540.70214123384,120.87117856747739,1127408.2729151042
11934274.341911077,2470258830.58086,35.54792784472597,168.61686497897853,146475667.49805453,13.570983007792023,38.06775428872617,279023.7423159039,152.42569235212537,1203211.5180045366
80647688.29060003,4377883393.107415,41.17250302722063,176.26789248521632,50623663.28127744,12.137721136651534,38.63705896602733,15530.865173786879,228.39239460536737,7851623.743352414
188587968.04303172,1601044447.6195061,24.31995132266716,168.5179695256083,35957149.50481976,12.49680073314402,50.44466635829698,10012.548207998398,129.26731865970072,2167150.9672887623
83316128.88723612,11105067570.994976,50.6581433705846,167.4157094875479,14093155.111186206,17.723449411117414,33.94629572050469,23452.78390055789,144.14844278449124,7913251.827028529
150643680.98134044,778037244.4540262,24.651919890147383,168.9061162071226,9246217.66898781,14.611737170797092,29.174075767654287,95843.17150510199,111.54131923445541,2736800.597049296
37737277.6158154,795793340.0757611,36.645187085058396,172.12780797052548,75102816.9835818,17.238736385884103,35.66444674155068,138733.65596575552,197.76442613305917,1399542.6543988287
175370774.22582376,1161972575.24916,36.51832330355081,161.8991426845607,54536265.87776901,19.54894483222457,35.43094654274255,4468.25195766858,88.43635015981963,4809812.874651374
38007564.13936094,748568349.5178819,36.21670301966854,161.4463676972686,14710543.071851134,13.984798069372186,42.452496300860105,37573.707196861506,226.65415713025845,3479205.835400582
195815641.2383342,1917114139.0688717,32.895754163565314,166.15220793860638,14643603.516742587,18.774096841994616,37.78952689136081,199717.15546068552,107.61537204781507,1690731.9822348654
64675165.45110499,12577894673.983934,39.49936787146205,169.7130143163709,58087620.78894736,14.06532245221525,30.121648123618534,148345.84835132078,211.9806053579297,18455733.385749463
264095510.72025543,773747319.4633744,24.68835508102537,164.82623544730603,54542541.12927677,17.85044165469971,38.712139643598896,565468.4617779352,126.56514347166768,1978785.7579453762
63692129.68274951,6714120735.204281,22.106358117767773,171.169845624579,58374717.317283764,16.10222379431176,44.175826073884124,78357.04216000135,172.35630501848712,5560600.892430604
321013459.1739226,1717595968.5877657,28.454313618867538,156.98264587398003,4998138.56794499,13.44868165603737,30.596059323454924,92804.33766543865,133.5258996697524,1224694.8744602203
29146823.287010193,4115824661.9389067,34.426758961522204,153.69041547132622,51553647.77682783,18.843551115190408,47.00682607931562,38794.29369681382,182.752393759978,7002154.016689128
360625863.71303636,3170583029.2776227,47.56747820357046,186.92010632508084,73282318.41958544,18.167813196001678,44.95271057176252,18259.042594581842,173.77613982334813,539814.1965270042
6011890.899389982,7747737157.388437,50.874541398645434,171.97877113060312,110491268.23733927,13.394181243031134,50.503364338356874,56280.23473545909,197.32915887170515,3215435.252912486
260688109.8737741,6767272469.377579,38.19481462544746,164.0297186660542,24826270.760968328,16.113105414235118,37.704987556849616,16050.71243800183,155.49800548348514,2250871.2229318917
39958448.94782823,7429448021.155717,38.815916226931485,165.20042151509637,73077678.48995449,23.567194211284665,42.95825915676171,49405.81414848566,158.46463820505696,10720435.68764198
350291248.3941365,1204833198.3791285,32.563551163605545,175.8511853104356,220769968.05748704,13.744411628182288,33.887651996789494,67166.0271473229,137.93617311869005,18417460.498281125
352733666.43298155,7636878955.689194,35.48053084053034,165.89679185770643,11727013.358633759,15.499861412518548,38.203770231646345,137729.4280566275,133.7336364270594,121725.24584457278
168608715.65284026,5654393322.555782,20.95454138898208,169.92114963876682,7199531.933292747,20.20867920953351,32.62289547549168,445469.7224990798,136.79680940317337,1498988.4966053069
69750555.23216724,7090569692.609592,37.89933728895764,165.3527437390155,106903114.32816811,12.658906819641823,47.528356097108805,186997.26778497008,234.1819961810898,18343156.975575093
659564959.9692918,6302740787.877204,29.644464177062552,162.98608942063242,277779.48416769505,23.14124090953299,29.862180109137157,604908.0883833837,269.56805429174545,959991.769646386
80341234.98946428,4936980795.836509,38.346787731005485,174.02189813520255,35837222.138522334,13.998093565726808,44.30281400892969,74595.74323147535,178.22148076266188,2443700.4850703827
220140346.87632567,1021059050.6903827,31.540186608454984,169.4149455835015,8557783.160358667,14.435703411033487,35.21448033493007,94219.25004571676,209.90311497872895,3716763.454972706
265784634.45508724,412716795.6903577,28.38384265163553,181.01812666970338,94307461.4698899,15.884338731638726,32.664413679279,540746.4239494277,167.40068570811673,5392029.94645989
128380529.58250046,879572750.7541329,32.808886231979535,156.74603142325256,96306905.33247711,19.224029265323892,50.226423701312186,2017.2790624201298,131.69163095345402,5085540.804134532
39166743.08829664,580462417.5652862,31.330950893662934,166.64692593950605,5623475.507547609,25.70662844963011,40.748707610699,396931.97531807906,169.00328514700433,12268458.700110907
91357771.30723,6319899093.149664,45.945782078423704,165.91011051180212,8726471.22014314,17.449943905546224,42.33317259003694,290398.7753968287,223.04732826853387,2276623.083744198
74550032.80192614,3246892592.869699,37.09208082437128,157.25137666086326,86114101.480217,17.858848657613656,41.361564890774495,432496.6761962844,137.6011843903204,9936015.531000616
692718978.1925775,11935410766.9212,39.32491426153216,177.9785872625827,14422469.888813794,11.879413977120585,44.568051704632495,331984.81884519616,226.69565320755237,238799.12272717076
254805543.8240791,3944880156.5677533,22.591464141992237,166.92600250925855,97524296.395005,16.423725216511762,50.324428658012394,170347.88962288247,206.53859840288914,10127392.43875158
216297030.13640204,8225773237.225534,49.96821709628018,154.14442009568532,3205228.9927378297,8.920652082787244,40.43418470332999,143298.40849572976,182.5466882093531,1887442.6977708936
59391832.17676916,1908545266.5309234,36.59370441160762,162.0785937260578,51063010.141015664,15.225180270007796,48.54637836261726,152602.36858722827,187.98777257282092,506535.57728350034
16832146.886736155,923652856.1450541,26.437185965967466,156.94666439353907,7664325.227960944,20.384275281972762,23.568322578601386,245545.95741534478,218.75394109604633,1654025.4768915474
590680183.4478055,2278128627.2220316,38.09046645446821,178.39088512614418,7374621.066264808,15.405789850923492,44.41080938456523,43171.00951448083,150.90650687513929,8698101.397183659
393650450.91319567,1389252846.1292386,43.70434029844877,193.42904456862107,40161049.317330725,15.827072099719693,42.95993738434729,43460.594955831766,189.1865660099875,6877817.665016712
132771025.13238788,1144501648.3776271,21.16322861698439,161.2628418086359,89413630.52056368,16.11713392409041,41.266212954305416,871854.6784910109,120.73787626352498,22226021.38169742
321878428.740387,17249639703.98331,51.90106970030561,167.07769991898203,36180879.631083556,15.628811531099458,40.88969606153933,29819.140303879976,156.05477227831196,922297.5349985063
121367416.81024432,651577529.4974446,33.41969294821638,170.79735034290658,12454988.015815616,16.300148746737932,36.796622264937895,130238.37050423026,159.58704191252792,2060920.6426888704
18730462.62189746,873413803.0558825,46.211707806486444,195.08959419006808,27332015.777938068,11.466299742962924,35.63846752466706,312706.37920308596,134.05141382838738,2025687.0170123875
64927056.804299355,1285670751.2401044,35.72261319088915,144.70996536324262,64452726.8574989,14.557385704329182,47.669532826936425,36135.16061828369,126.89220016783085,347731.2973700464
351976462.43680006,1218906450.085342,31.67577155433276,162.86044264303683,103954671.59849527,14.975237055976532,38.69340257255985,7236.421760171652,242.99051288911596,11255061.150829675
53222143.929451704,11978811071.555498,16.65079953373136,155.97205242772256,14282485.540024936,17.709320104080728,48.270365666665924,466274.3532414014,186.34400630166854,5454024.839936257
188125233.53004697,11608616681.139353,23.998277814128087,165.72375193763085,54027619.920803264,16.622129909112857,37.291428434500325,42362.273670732975,189.8720255828987,2799259.2415377824
89821738.563478,1870946898.125112,34.58659700082569,165.24100782413993,74491830.16595365,13.724222583236019,32.90563171410611,31307.87640904949,214.20756707342872,81646.73345163465
257781295.84247118,3303035923.7454834,43.27852545117142,160.7019119397507,2191399.340517819,18.54704153472611,50.125934950419925,90572.48942553997,172.16166429700797,2486287.788260722
35657812.519367,7767866812.226297,16.183213458454283,186.34155717523547,69819036.6807294,19.679756263315994,39.31056911796122,6448.677089065313,212.2430915199443,5206722.663505436
314345217.5087601,2835300723.090768,48.754411123242434,170.57065337064978,8421758.376061916,12.161746987876876,48.520965130555666,215484.6206223393,169.24570056709797,7842271.262624696
12428159.546107054,5195501862.997391,48.98990464302976,191.9358537418796,102361675.25452498,16.552033331964843,31.375975642043528,316838.1511997033,207.89426980950407,1357890.5312276876
114116668.51490736,6030876314.988793,23.566837440890595,176.23616626218353,2028172.9521229863,13.7529227018215,42.50542623833074,526713.6487190791,121.36672424808606,2127310.3514174614
346156169.0847922,186371973.25006127,39.7230056219311,155.34687849743963,19843707.56011239,14.175554406309763,37.79009962080681,339034.1553669024,143.7381612095094,3745595.685845616
262148780.9261108,11339911082.129362,24.663607866457887,160.46508784931817,39363786.102532074,17.25959087418495,53.67836439083402,314023.53121150023,168.88035776187328,8272767.290052892
258974593.2352403,384723441.67530537,33.748000213117166,170.73038419162953,6906700.250692666,18.525549386902384,49.15382995494052,93676.58821865916,176.92375017010548,876874.8262818494
93462141.81212442,1515079207.659521,44.286627388466826,162.22101058914959,12918652.524240315,17.14047081021002,43.92199391083542,287090.4728777779,136.28838850251364,5774446.991062225
6577957.700937986,14025663062.089924,43.68339647698772,171.5428968907761,49541901.74838961,14.395467008790977,36.45162494123005,177862.13829273227,183.22853418010527,306350.7191836834
30607608.519494534,14900412521.416191,26.508253963665222,175.3257264195822,34312555.8225438,19.389136027905472,46.88450552808411,44099.657610058784,192.2967512903691,3306800.743617576
207694400.83855635,16438670641.833786,31.133635455244338,172.2112227665107,10334756.949041225,19.095668895539447,45.05187799697675,257876.32185125595,177.35821790793278,2011418.5265265405
216489141.23976475,8369833230.552198,25.238364290028343,166.6538716582915,4195151.338353753,13.031852273289992,29.872777593149173,234412.74388784415,76.04671083688106,3519118.8284889464
749458227.6371242,4438212788.593335,38.39543659904915,161.56461066137425,6046623.201109469,16.93950557668453,48.315798422663036,72768.13676580787,200.02435111957115,1614602.8647572359
1125218.253582716,2547839852.049947,19.40924835566227,155.10679310835835,32665389.264002442,12.521005688940566,45.99904133591434,22530.38089304552,175.43184715348747,6214515.017135502
873474.1259095739,218258148.5249102,8.706745584486391,171.40894898598313,200832069.18903,20.40020061721157,38.687008198664174,280101.4717500258,178.0274332426425,7833722.680387021
339996832.2198439,4244679766.4970765,49.69812281872859,177.22335674092898,7318565.109744668,16.810178734084346,56.1838702111653,108525.83535015583,127.8038171925374,3306267.720181495
108133629.7094822,17889383983.679417,57.73472912994724,167.2033059025482,35654721.77951098,19.201405963561015,46.669939314509534,43398.412509409485,183.26067512882105,22101415.012451403
94073722.32526541,1683495298.4936535,30.449664597611715,175.5361765272448,19087928.06789279,17.164431404518307,36.402491105485645,132649.22527596354,222.14208747883765,1074377.3821741343
10311883.135780886,10755284884.31442,42.611024870948924,190.27529683524,100797560.43431285,15.675188839903734,46.51798562677008,386967.5893168498,141.77056015432098,12187372.129406113
103437267.8026557,3363864268.1762576,34.92497216290279,187.33821281957705,90711547.98892261,18.251465626467706,42.86508900551455,169849.12148299973,141.4845412131284,4035772.937528876
296628601.83227545,7345198038.545372,49.74313799715992,163.05094523223866,15247642.138145698,12.690046759727423,38.77538083888001,290718.95137860556,170.74482971426443,81058.60790237784
255897111.80979258,1558781084.6045613,40.54143932569381,173.46711841395066,8739162.306301296,11.701952720806933,17.16495465926014,327275.0332783509,191.6827824121738,1760276.248678565
